key_resp.keys,key_resp.corr,key_resp.rt,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,pictures,answer,clock,segment,participant,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,item_a,item_b,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran,present,compare
0.0,1.0,1.289255,0.0,0.0,0.0,0.0,1.0,insole_11s.jpg,0.0,Blue.png,1.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.55876,0.0,1.0,1.0,1.0,1.0,tupperware_09s.jpg,0.0,Purple.png,1.0,2,,,,,,,,,,,,,,,,,
1.0,1.0,0.703285,0.0,2.0,2.0,2.0,1.0,tupperware_09s.jpg,1.0,Red.png,1.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.703695,0.0,3.0,3.0,3.0,1.0,fox_13s.jpg,0.0,Orange.png,1.0,2,,,,,,,,,,,,,,,,,
1.0,1.0,0.613885,0.0,4.0,4.0,4.0,1.0,tupperware_09s.jpg,1.0,Yellow.png,1.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.70308,0.0,5.0,5.0,5.0,1.0,lavender_10s.jpg,0.0,Green.png,1.0,2,,,,,,,,,,,,,,,,,
1.0,0.0,0.545615,0.0,6.0,6.0,6.0,1.0,tupperware_09s.jpg,0.0,Blue.png,2.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.607175,0.0,7.0,7.0,7.0,1.0,poinsettia_04s.jpg,0.0,Purple.png,2.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.759815,0.0,8.0,8.0,8.0,1.0,margarita_03s.jpg,0.0,Red.png,2.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.820595,0.0,9.0,9.0,9.0,1.0,toothpaste_12s.jpg,0.0,Orange.png,2.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.627235,0.0,10.0,10.0,10.0,1.0,ladder_15s.jpg,0.0,Yellow.png,2.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.704995,0.0,11.0,11.0,11.0,1.0,pocketknife_12s.jpg,0.0,Green.png,2.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.585595,0.0,12.0,12.0,12.0,1.0,spoon02a.jpg,0.0,Blue.png,3.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.666855,0.0,13.0,13.0,13.0,1.0,mango_09s.jpg,0.0,Purple.png,3.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.767235,0.0,14.0,14.0,14.0,1.0,chalice_10s.jpg,0.0,Red.png,3.0,2,,,,,,,,,,,,,,,,,
1.0,0.0,0.830365,0.0,15.0,15.0,15.0,1.0,pocketknife_12s.jpg,0.0,Orange.png,3.0,2,,,,,,,,,,,,,,,,,
0.0,1.0,0.64288,0.0,16.0,16.0,16.0,1.0,abacus_12s.jpg,0.0,Yellow.png,3.0,2,,,,,,,,,,,,,,,,,
