key_resp.keys,key_resp.corr,key_resp.rt,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,pictures,answer,clock,segment,participant,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,item_a,item_b,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran,present,compare
0.0,1.0,1.14115,0.0,0.0,0.0,0.0,1.0,insole_11s.jpg,0.0,Blue.png,1.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.978685,0.0,1.0,1.0,1.0,1.0,tupperware_09s.jpg,0.0,Purple.png,1.0,28,,,,,,,,,,,,,,,,,
1.0,1.0,0.833265,0.0,2.0,2.0,2.0,1.0,tupperware_09s.jpg,1.0,Red.png,1.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.8031,0.0,3.0,3.0,3.0,1.0,fox_13s.jpg,0.0,Orange.png,1.0,28,,,,,,,,,,,,,,,,,
1.0,1.0,0.653295,0.0,4.0,4.0,4.0,1.0,tupperware_09s.jpg,1.0,Yellow.png,1.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,2.293075,0.0,5.0,5.0,5.0,1.0,lavender_10s.jpg,0.0,Green.png,1.0,28,,,,,,,,,,,,,,,,,
1.0,0.0,0.689325,0.0,6.0,6.0,6.0,1.0,tupperware_09s.jpg,0.0,Blue.png,2.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.99375,0.0,7.0,7.0,7.0,1.0,poinsettia_04s.jpg,0.0,Purple.png,2.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.756075,0.0,8.0,8.0,8.0,1.0,margarita_03s.jpg,0.0,Red.png,2.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.57963,0.0,9.0,9.0,9.0,1.0,toothpaste_12s.jpg,0.0,Orange.png,2.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.571215,0.0,10.0,10.0,10.0,1.0,ladder_15s.jpg,0.0,Yellow.png,2.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.63924,0.0,11.0,11.0,11.0,1.0,pocketknife_12s.jpg,0.0,Green.png,2.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.522915,0.0,12.0,12.0,12.0,1.0,spoon02a.jpg,0.0,Blue.png,3.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,2.16654,0.0,13.0,13.0,13.0,1.0,mango_09s.jpg,0.0,Purple.png,3.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.64911,0.0,14.0,14.0,14.0,1.0,chalice_10s.jpg,0.0,Red.png,3.0,28,,,,,,,,,,,,,,,,,
1.0,0.0,0.77913,0.0,15.0,15.0,15.0,1.0,pocketknife_12s.jpg,0.0,Orange.png,3.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.736195,0.0,16.0,16.0,16.0,1.0,abacus_12s.jpg,0.0,Yellow.png,3.0,28,,,,,,,,,,,,,,,,,
1.0,1.0,1.276795,0.0,17.0,17.0,17.0,1.0,abacus_12s.jpg,1.0,Green.png,3.0,28,,,,,,,,,,,,,,,,,
1.0,0.0,2.00014,0.0,18.0,18.0,18.0,1.0,abacus_12s.jpg,0.0,Blue.png,4.0,28,,,,,,,,,,,,,,,,,
1.0,1.0,0.545185,0.0,19.0,19.0,19.0,1.0,abacus_12s.jpg,1.0,Purple.png,4.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.415285,0.0,20.0,20.0,20.0,1.0,sushi_08s.jpg,0.0,Red.png,4.0,28,,,,,,,,,,,,,,,,,
0.0,1.0,0.856975,0.0,21.0,21.0,21.0,1.0,funnel_01b.jpg,0.0,Orange.png,4.0,28,,,,,,,,,,,,,,,,,
